time,velocity,altitude,velocity_y,velocity_x,acceleration,downrange_distance,angle,q,propellant,mass_flow_rate,thrust,mass,apoapsis,periapsis,propellant_est,mass_flow_rate_est,rho_est,kinetic_energy_est,potential_energy_est,delta_time,delta_v,cum_delta_v,dynamic_pressure_est,thrust_to_weight_est,mach_est,drag_est,apoapsis_est,periapsis_est
217,431.68074818426027,54.55489603024575,142.84529897522637,39.68970251716248,17.249776141677444,1.2246642125161677,87.0,12043.121679434882,436504.02944980597,1292.5111929161278,5600000.0,466504.02944980597,0.0,0.0,416861.3481245647,1234.348189234902,1.2171628539277428,43466109033.8161,249580015.5025654,1.0,1.882399761217755,431.68074818426027,113408.09506646814,1.2240860597519911,1.2685672461261284,567040.4753323407,-22345.956429760903,-6339097.2158614565
218,433.5631479454781,55.053950850661636,143.30495473087257,40.69656750572084,17.271664510993933,1.2574967664908971,87.0,12080.113023579745,436110.03880210925,1291.4167744503034,5600000.0,466110.03880210925,0.0,0.0,416485.08705601434,1233.3030196000398,1.2170913935562147,43808984140.87067,251650398.8131328,1.0,1.8823997612178118,433.5631479454781,114392.59642492194,1.2251207477427444,1.2740989977533224,571962.9821246098,-22262.6968400795,-6339096.797471558
219,435.44554770669583,55.55300567107751,143.76461048651876,41.70343249427918,17.29355288031042,1.2903293204656254,87.0,12117.104367724605,435716.0481544125,1290.3223559844791,5600000.0,465716.0481544125,0.0,0.0,416108.8259874639,1232.2578499651775,1.2170199373801687,44152867773.29174,253716925.69914916,1.0,1.882399761217755,435.44554770669583,115381.29421468866,1.226157186402788,1.2796307493805161,576906.4710734433,-22179.074945174158,-6339096.377261031
220,437.3279474679137,56.05823699134416,144.22426624216496,42.71029748283755,17.315441249626904,1.3231618744403548,87.0,12154.095711869466,435322.05750671576,1289.227937518655,5600000.0,465322.05750671576,0.0,0.0,415732.56491891353,1231.2126803303154,1.2169476011076632,44497755742.84588,255807781.0769883,1.0,1.8823997612178687,437.3279474679137,116374.10312351139,1.227195380179024,1.2851625010077101,581870.515617557,-22095.084552054293,-6339095.955198754
221,439.21034722913146,56.56604715948662,144.68392199781115,43.71716247139588,17.33732961894339,1.355994428415083,87.0,12191.087056014327,434928.066859019,1288.1335190528305,5600000.0,464928.066859019,0.0,0.0,415356.3038503631,1230.167510695453,1.2168748999421857,44843643861.29954,257906490.26667443,1.0,1.882399761217755,439.21034722913146,117371.0699064098,1.2282353335334293,1.290694252634904,586855.3495320489,-22010.7292222837,-6339095.531302624
222,441.09274699034927,57.0738573276291,145.14357775345738,44.72402745995425,17.359217988259875,1.3888269823898125,87.0,12228.07840015919,434534.0762113223,1287.0391005870063,5600000.0,464534.0762113223,0.0,0.0,414980.0427818128,1229.122341060591,1.2168022031199184,45190527940.41925,260001275.3752387,1.0,1.8823997612178118,441.09274699034927,118372.22880725694,1.2292770509431177,1.2962260042620977,591861.1440362848,-21926.011500813067,-6339095.105585431
223,442.975146751567,57.58166749577157,145.60323350910357,45.730892448512584,17.38110635757636,1.4216595363645408,87.0,12265.06974430405,434140.0855636255,1285.944682121182,5600000.0,464140.0855636255,0.0,0.0,414603.7817132623,1228.0771714257287,1.216729510640602,45538403791.9715,262092136.40268102,1.0,1.882399761217755,442.975146751567,119377.57906403487,1.230320536900405,1.3017577558892914,596887.8953201743,-21840.931358718313,-6339094.678047028
224,444.7647099791066,58.53449408019107,146.27850960103476,45.9651178987165,17.394010546214304,1.4305342751964965,86.94010546214307,12505.313202666417,433746.0949159288,1279.7592279375183,5600000.0,463746.0949159288,0.0,0.0,414227.52064471197,1222.17006268033,1.2165931262585736,45868116961.057434,266202917.06743425,1.0,1.7895632275395883,444.7647099791066,120330.5783509899,1.2313657959128737,1.3070166915839625,601652.8917549496,-21759.241944851354,-6339094.267547461
225,445.96857029151334,62.2949159287634,148.31412794746797,41.32478360362142,17.350233807581333,1.288259874639336,86.50233807581334,14027.8681723212,433352.104268232,1241.4545816336674,5600000.0,463352.104268232,0.0,0.0,413851.25957616157,1185.5891254601524,1.2160550213706307,46077578707.54811,283063856.5264226,1.0,1.2038603124067322,445.96857029151334,120929.35468245379,1.232412832503437,1.310554439717633,604646.773412269,-21700.99044266902,-6339093.974826345
226,447.17243060392,66.05533777733561,150.34974629390112,36.68444930852649,17.30645706894836,1.14598547408218,86.06457068948363,15550.42314197593,432958.1136205353,1203.1499353298177,5600000.0,462958.1136205353,0.0,0.0,413474.99850761116,1149.0081882399759,1.2155171544890218,46287288926.37378,299895737.48813677,1.0,1.2038603124066753,447.17243060392,121529.3394143064,1.2334616512104049,1.3140921878513032,607646.697071532,-21642.590559717268,-6339093.681359597
227,448.37629091632675,69.81575962590794,152.38536464033433,32.04411501343141,17.26268033031539,1.0037110735250194,85.6268033031539,17072.978111630713,432564.1229728385,1164.8452890259668,5600000.0,462564.1229728385,0.0,0.0,413098.73743906076,1112.4272510197984,1.2149795255084763,46497245904.526566,316698559.95257795,1.0,1.2038603124067322,448.37629091632675,122130.53058127008,1.2345122565875497,1.3176299359849737,610652.6529063504,-21584.042287838645,-6339093.387147175
228,449.5801512287335,73.57618147448017,154.4209829867675,27.403780718336474,17.21890359168242,0.8614366729678636,85.1890359168242,18595.533081285448,432170.13232514175,1126.5406427221171,5600000.0,462170.13232514175,0.0,0.0,412722.47637051035,1075.8463137996218,1.2144421343237688,46707447928.99857,333472323.919745,1.0,1.2038603124067322,449.5801512287335,122732.92621991358,1.2355646532041713,1.3211676841186442,613664.631099568,-21525.345618852414,-6339093.092189039
229,451.1073624514974,75.56314794547808,155.61091433688193,26.071574967664926,17.212436573475276,0.8397970351208847,85.0,19281.85285046264,431813.45139787084,1109.3781713262363,5600000.0,461813.45139787084,0.0,0.0,412381.8460849666,1059.4561536165556,1.2141582785843614,46989022797.82952,342213624.8013592,1.0,1.527211222763924,451.1073624514974,123539.30111797745,1.2365189397128775,1.325655653858466,617696.5055898872,-21453.448363667354,-6339092.7308963
230,452.8803203661327,76.20228832951945,156.15812356979407,27.253546910755144,17.234324942791762,0.9098398169336384,85.0,19332.633867276887,431485.1258581236,1108.2837528604118,5600000.0,461485.1258581236,0.0,0.0,412068.295194508,1058.4109839816933,1.214066985829814,47325434543.068375,344862837.0605938,1.0,1.772957914635299,452.8803203661327,124502.92425340966,1.2373986663292749,1.3308657920189624,622514.6212670483,-21371.347200940363,-6339092.318327643
231,454.6532782807681,76.84142871356084,156.7053328027062,28.4355188538454,17.256213312108247,0.9798825987463944,85.0,19383.414884091137,431156.8003183763,1107.1893343945876,5600000.0,461156.8003183763,0.0,0.0,411754.74430404935,1057.365814346831,1.2139756999395834,47662769661.375435,347507933.5450885,1.0,1.7729579146354126,454.6532782807681,125470.2177671036,1.2382796456073095,1.336075930179459,627351.088835518,-21288.924361399375,-6339091.904142519
232,456.4262361954034,77.48056909760223,157.25254203561835,29.61749079693562,17.278101681424733,1.049925380559148,85.0,19434.195900905383,430828.47477862897,1106.0949159287634,5600000.0,460828.47477862897,0.0,0.0,411441.19341359066,1056.320644711969,1.2138844209131534,48001025056.595085,350148914.2548432,1.0,1.772957914635299,456.4262361954034,126441.18081473396,1.2391618802244249,1.3412860683399552,632205.9040736698,-21206.179820072837,-6339091.488340804
233,458.19919411003883,78.11970948164362,157.7997512685305,30.79946274002588,17.299990050741222,1.119968162371904,85.0,19484.97691771963,430500.1492388817,1105.000497462939,5600000.0,460500.1492388817,0.0,0.0,411127.64252313203,1055.2754750771066,1.213793148750008,48340197632.57181,352785779.1898581,1.0,1.7729579146354126,458.19919411003883,127415.81255210344,1.2400453728657004,1.346496206500452,637079.0627605172,-21123.11355189141,-6339091.070922371
234,459.9721520246742,78.7676012337081,158.34696050144265,31.981434683116134,17.321878420057708,1.1900109441846598,85.0,19535.757934533878,430171.8236991344,1103.9060789971147,5600000.0,460171.8236991344,0.0,0.0,410814.09163267334,1054.2303054422446,1.2137006338559388,48680284293.14996,355458021.03380114,1.0,1.7729579146353558,459.9721520246742,128393.97994413656,1.2409301262238797,1.3517063446609485,641969.8997206828,-21039.716794553213,-6339090.651843188
235,461.74510993930954,79.41549696547608,158.89416973435482,33.16340662620635,17.343766789374193,1.2600537259974136,85.0,19586.538951348124,429843.49815938715,1102.8116605312905,5600000.0,459843.49815938715,0.0,0.0,410500.5407422147,1053.1851358073825,1.213608125445111,49021281942.17401,358126108.6947253,1.0,1.7729579146353558,461.74510993930954,129375.81225544962,1.2418161429993955,1.356916482821445,646879.0612772481,-20955.998255495913,-6339090.231147013
236,463.5180678539449,80.06339269724407,159.44137896726696,34.345378569296614,17.36565515869068,1.3300965078101694,85.0,19637.319968162374,429515.17261963984,1101.717242065466,5600000.0,459515.17261963984,0.0,0.0,410186.989851756,1052.13996617252,1.2135156240852856,49363187483.48836,360790024.20043355,1.0,1.7729579146353558,463.5180678539449,130361.3086905589,1.2427034259003993,1.3621266209819416,651806.5434527945,-20871.957913324237,-6339089.808833735
237,465.29102576858025,80.71128842901204,159.9885882001791,35.52735051238683,17.38754352800716,1.400139289622923,85.0,19688.10098497662,429186.8470798925,1100.6228235996418,5600000.0,459186.8470798925,0.0,0.0,409873.43896129733,1051.0947965376579,1.213423129775925,49705997820.93744,363449767.5509259,1.0,1.7729579146353558,465.29102576858025,131350.46839445576,1.2435919776427875,1.367336759142438,656752.3419722788,-20787.595742571168,-6339089.384903229
238,467.0639836832156,81.36295691970949,160.53579743309126,36.709322455477086,17.40943189732365,1.470182071435679,85.0,19738.882001790866,428858.5215401453,1099.5284051338176,5600000.0,458858.5215401453,0.0,0.0,409559.8880708387,1050.0496269027958,1.2133301039749629,50049709858.36568,366122315.65176183,1.0,1.7729579146353558,467.0639836832156,132343.23177117808,1.2444818009502296,1.3725468973029344,661716.1588558904,-20702.907950654626,-6339088.959336435
239,468.83694159785097,82.01960799920406,161.0830066660034,37.891294398567304,17.431320266640135,1.5402248532484326,85.0,19789.663018605115,428530.19600039796,1098.4339866679932,5600000.0,458530.19600039796,0.0,0.0,409246.33718038,1049.0044572679335,1.2132363741222267,50394320499.617485,368813072.2362544,1.0,1.7729579146353558,468.83694159785097,133339.57766056538,1.2453728985541972,1.377757035463431,666697.8883028268,-20617.893303588033,-6339088.532127154
240,470.6098995124863,82.67625907869865,161.63021589891554,39.07326634165756,17.45320863595662,1.6102676350611886,85.0,19840.44403541936,428201.87046065065,1097.339568202169,5600000.0,458201.87046065065,0.0,0.0,408932.7862899214,1047.9592876330712,1.2131426515101296,50739826648.53731,371499600.2850553,1.0,1.7729579146353558,470.6098995124863,134339.582192642,1.2462652731939896,1.3829671736239275,671697.91096321,-20532.556750485674,-6339088.103300254
241,472.38285742712173,83.33291015819323,162.1774251318277,40.25523828474782,17.475097005273106,1.6803104168739447,85.0,19891.22505223361,427873.5449209034,1096.2451497363445,5600000.0,457873.5449209034,0.0,0.0,408619.23539946275,1046.914117998209,1.213048936138112,51086225208.969574,374181899.7981645,1.0,1.7729579146354126,472.38285742712173,135343.24450161832,1.2471589276167632,1.3881773117844243,676716.2225080915,-20446.89826548379,-6339087.672855605
242,474.15581534175703,83.9895612376878,162.72463436473984,41.43721022783804,17.496985374589592,1.7503531986866983,85.0,19942.006069047857,427545.2193811561,1095.1507312705203,5600000.0,457545.2193811561,0.0,0.0,408305.68450900406,1045.8689483633468,1.2129552280056148,51433513084.75866,376859970.77558184,1.0,1.772957914635299,474.15581534175703,136350.5637218392,1.248053864577561,1.3933874499449206,681752.818609196,-20360.9178226199,-6339087.240793078
243,475.9287732563924,84.65376181474481,163.271843597652,42.61918217092829,17.51887374390608,1.8203959804994543,85.0,19992.787085862103,427216.89384140883,1094.056312804696,5600000.0,457216.89384140883,0.0,0.0,407992.1336185454,1044.8237787284847,1.2128604498778346,51781687179.74904,379567663.3981876,1.0,1.7729579146353558,475.9287732563924,137361.41698659112,1.2489500868393375,1.3985975881054171,686807.0849329556,-20274.607856811956,-6339086.807074658
244,477.70173117102775,85.31916824196598,163.81905283056415,43.80115411401851,17.540762113222566,1.8904387623122079,85.0,20043.568102676352,426888.5683016615,1092.9618943388718,5600000.0,456888.5683016615,0.0,0.0,407678.58272808674,1043.7786090936227,1.2127655071071881,52130744397.78512,382276481.73722005,1.0,1.7729579146353558,477.70173117102775,138375.90399878946,1.2498475971729912,1.4038077262659134,691879.5199939472,-20187.97467630729,-6339086.371732042
245,479.47468908566316,85.98457466918715,164.36626206347628,44.98312605710876,17.562650482539052,1.960481544124964,85.0,20094.3491194906,426560.2427619142,1091.8674758730474,5600000.0,456560.2427619142,0.0,0.0,407365.03183762805,1042.7334394587601,1.212670571768666,52480681642.71133,384981015.16008496,1.0,1.7729579146354126,479.47468908566316,139394.04322523068,1.2507463983573899,1.4090178644264102,696970.2161261535,-20101.01945898682,-6339085.93477115
246,481.24764700029846,86.64998109640833,164.91347129638842,46.16509800019898,17.584538851855537,2.0305243259377175,85.0,20145.130136304844,426231.91722216696,1090.7730574072232,5600000.0,456231.91722216696,0.0,0.0,407051.4809471694,1041.688269823898,1.2125756438616868,52831495818.37207,387681263.66678226,1.0,1.772957914635299,481.24764700029846,140415.83378951272,1.2516464931794005,1.4142280025869065,702079.1689475636,-20013.742178492248,-6339085.496191852
247,483.02060491493387,87.3179584120983,165.4606805293006,47.34706994328924,17.606427221172023,2.1005671077504737,85.0,20195.911153119094,425903.59168241965,1089.678638941399,5600000.0,455903.59168241965,0.0,0.0,406737.9300567107,1040.643100189036,1.2124803566618754,53183183828.6118,390388721.409036,1.0,1.7729579146354126,483.02060491493387,141441.23203540864,1.2525478844339186,1.4194381407474033,707206.1601770432,-19926.14024076704,-6339085.055981109
248,484.7935628295692,87.99212018704608,166.00788976221276,48.529041886379495,17.62831559048851,2.1706098895632295,85.0,20246.69216993334,425575.26614267234,1088.5842204755745,5600000.0,455575.26614267234,0.0,0.0,406424.37916625204,1039.5979305541737,1.2123841948389817,53535742577.27492,393119507.78543925,1.0,1.7729579146353558,484.7935628295692,142470.17558527834,1.2534505749238962,1.4246482789078998,712350.8779263917,-19838.210009993054,-6339084.614120653
249,486.5665207442046,88.66628196199385,166.55509899512487,49.711013829469714,17.650203959804994,2.240652671375983,85.0,20297.47318674759,425246.9406029251,1087.4898020097503,5600000.0,455246.9406029251,0.0,0.0,406110.82827579346,1038.5527609193116,1.2122880406426828,53889168968.20586,395845952.86519897,1.0,1.7729579146353558,486.5665207442046,143502.76571613492,1.254354567460372,1.4298584170683963,717513.8285806746,-19749.957635893486,-6339084.170641386
250,488.33947865884,89.34044373694162,167.10230822803703,50.89298577255997,17.67209232912148,2.310695453188739,85.0,20348.254203561835,424918.6150631778,1086.3953835439258,5600000.0,454918.6150631778,0.0,0.0,405797.2773853348,1037.507591284449,1.2121918940723737,54243459905.24905,398568056.64831525,1.0,1.7729579146354126,488.33947865884,144539.00154086034,1.2552598648624989,1.4350685552288929,722695.0077043017,-19661.38309171144,-6339083.725543174
